enddate,value
9/25/18 16:26,72
9/25/18 16:31,139
9/25/18 16:38,64
9/25/18 16:45,99
9/25/18 17:11,178
9/25/18 17:21,46
9/25/18 17:39,147
9/25/18 17:48,174
9/25/18 17:52,69
9/26/18 7:53,89
9/26/18 7:55,119
9/26/18 8:08,136
9/26/18 8:10,123
9/26/18 8:19,140
9/26/18 8:20,172
9/26/18 8:25,45
9/26/18 8:31,53
9/26/18 8:34,38
9/26/18 8:40,46
9/26/18 8:44,124
9/26/18 8:53,107
9/26/18 8:54,95
9/26/18 9:01,130
9/26/18 9:05,103
9/26/18 9:11,112
9/26/18 9:18,79
9/26/18 9:19,107
9/26/18 9:25,67
9/26/18 9:43,80
9/26/18 9:44,104
9/26/18 9:58,69
9/26/18 10:01,42
9/26/18 10:07,92
9/26/18 10:20,123
9/26/18 10:29,113
9/26/18 10:34,101
9/26/18 10:42,135
9/26/18 10:44,105
9/26/18 10:49,127
9/26/18 10:56,107
9/26/18 11:06,81
9/26/18 11:10,145
9/26/18 11:20,68
9/26/18 11:27,50
9/26/18 11:33,163
9/26/18 11:47,112
9/26/18 12:07,77
9/26/18 12:17,64
9/26/18 12:20,174
9/26/18 12:24,61
9/26/18 12:39,89
9/26/18 12:40,155
9/26/18 12:44,74
9/26/18 12:51,99
9/21/18 12:38,67
9/21/18 12:44,50
9/21/18 13:26,111
9/21/18 13:32,140
9/21/18 14:20,121
9/21/18 14:23,53
9/21/18 14:27,97
9/21/18 14:42,136
9/21/18 14:44,39
9/21/18 14:47,145
9/21/18 14:53,90
9/21/18 14:58,56
9/21/18 15:03,176
9/21/18 15:10,60
9/21/18 15:26,69
9/21/18 15:29,123
9/21/18 15:34,126
9/21/18 15:40,133
9/21/18 15:42,166
9/21/18 15:55,119
9/21/18 16:01,77
9/21/18 16:06,106
9/21/18 16:08,45
9/21/18 16:44,181
9/21/18 16:54,45
9/21/18 17:16,116
9/21/18 17:19,156
9/21/18 17:35,183
9/21/18 18:11,64
9/21/18 18:13,118
9/21/18 18:26,138
9/21/18 18:52,186
9/21/18 19:01,132
9/21/18 19:10,72
9/21/18 19:20,89
9/21/18 19:29,152
9/21/18 20:05,67
9/21/18 20:15,122
9/21/18 20:21,92
9/21/18 20:22,52
9/21/18 20:31,36
9/21/18 20:34,145
9/21/18 20:39,75
9/21/18 20:42,190
9/21/18 20:48,146
9/21/18 20:55,100
9/22/18 8:39,125
9/22/18 8:45,35
9/22/18 9:16,72
9/22/18 9:21,104
9/22/18 9:26,117
9/22/18 9:30,130
9/22/18 9:35,180
9/22/18 9:39,41
9/22/18 9:44,110
9/22/18 9:51,43
9/22/18 9:57,147
9/22/18 10:06,37
9/22/18 10:11,80
9/22/18 10:16,73
9/22/18 10:19,112
9/22/18 10:26,111
9/22/18 10:31,168
9/22/18 10:33,156
9/22/18 10:39,175
9/22/18 10:45,149
9/22/18 10:51,95
9/22/18 10:56,138
9/22/18 11:00,114
9/22/18 11:04,167
9/22/18 11:07,45
9/22/18 11:15,61
9/22/18 11:19,134
9/22/18 11:22,67
9/22/18 11:29,160
9/22/18 11:34,56
9/22/18 11:39,101
9/22/18 11:51,122
9/22/18 11:55,92
9/22/18 11:57,143
9/22/18 12:03,116
9/22/18 12:08,61
9/22/18 12:13,64
9/22/18 12:24,146
9/22/18 12:28,143
9/22/18 12:34,129
9/22/18 12:38,144
9/22/18 12:53,41
9/22/18 17:05,125
9/22/18 17:16,168
9/22/18 17:24,186
9/22/18 17:31,56
9/22/18 17:37,176
9/22/18 17:43,113
9/22/18 17:52,105
9/22/18 17:55,182
9/22/18 18:01,40
9/22/18 18:04,82
9/22/18 18:09,79
9/22/18 18:13,84
9/22/18 18:33,115
9/22/18 18:50,147
9/22/18 19:11,36
9/22/18 19:15,98
9/22/18 19:18,103
9/23/18 6:58,84
9/23/18 7:10,54
9/23/18 7:16,126
9/23/18 7:18,94
9/23/18 7:25,131
9/23/18 7:28,114
9/23/18 7:56,110
9/23/18 8:26,179
9/23/18 8:33,139
9/23/18 8:45,112
9/23/18 8:54,182
9/26/18 13:03,57
10/21/17 9:41,54
10/21/17 9:57,164
10/21/17 10:07,107
10/21/17 10:14,94
10/21/17 10:19,49
10/21/17 10:22,115
10/21/17 10:29,83
10/21/17 10:38,89
10/21/17 10:45,58
10/21/17 11:07,146
10/21/17 11:27,47
10/21/17 11:30,113
10/21/17 11:36,128
10/21/17 11:55,60
10/21/17 11:59,119
10/21/17 12:11,72
10/21/17 12:19,33
10/21/17 12:23,92
10/21/17 12:32,62
10/21/17 12:42,185
10/21/17 12:44,183
10/21/17 12:52,50
10/21/17 12:57,159
10/21/17 13:02,94
10/21/17 13:06,129
10/21/17 13:09,94
10/21/17 13:15,55
10/21/17 13:22,164
10/21/17 13:27,43
10/21/17 13:32,135
10/21/17 13:37,67
10/21/17 13:42,70
10/21/17 13:45,120
10/21/17 13:49,180
10/21/17 13:54,68
10/21/17 14:01,104
10/21/17 14:03,112
10/21/17 14:08,124
10/21/17 14:12,125
10/21/17 14:19,150
10/21/17 14:27,78
10/21/17 14:31,187
10/21/17 14:33,113
10/21/17 14:39,78
10/21/17 14:47,155
10/21/17 14:51,33
10/21/17 15:07,132
10/21/17 15:16,107
10/21/17 15:21,69
10/21/17 15:45,110
10/21/17 15:48,77
10/21/17 15:54,159
10/21/17 16:02,42
10/21/17 16:03,108
10/21/17 16:31,168
10/21/17 16:47,48
10/21/17 16:50,51
10/21/17 16:55,116
10/21/17 16:59,140
10/21/17 17:06,108
10/21/17 17:10,170
10/21/17 17:14,123
10/21/17 17:20,157
10/21/17 17:26,189
9/26/18 13:11,73
9/26/18 13:24,175
9/26/18 13:35,188
9/26/18 13:40,163
9/26/18 13:45,120
9/26/18 13:53,88
9/26/18 13:56,133
9/26/18 14:01,45
9/26/18 14:04,99
9/26/18 14:23,163
9/26/18 14:41,76
9/26/18 15:32,41
9/26/18 15:44,167
9/26/18 15:47,99
9/26/18 15:53,48
9/26/18 15:57,178
9/26/18 16:18,81
9/26/18 16:22,84
9/26/18 16:29,74
9/26/18 16:30,49
9/26/18 16:35,73
9/26/18 16:49,160
9/26/18 16:57,52
9/26/18 17:08,182
9/26/18 17:22,39
9/26/18 17:25,185
9/26/18 17:29,170
9/26/18 17:42,39
9/26/18 17:45,175
9/26/18 17:50,68
9/26/18 17:56,40
9/26/18 17:59,93
9/26/18 18:04,133
9/26/18 18:13,180
9/26/18 18:27,143
9/26/18 18:36,152
9/26/18 18:43,85
9/26/18 18:44,168
9/26/18 18:49,147
9/26/18 18:56,99
9/26/18 19:03,78
9/26/18 19:05,76
9/26/18 19:18,172
9/26/18 19:20,111
9/27/18 5:06,103
9/27/18 5:27,111
9/27/18 5:29,135
9/27/18 5:34,181
9/27/18 5:43,165
9/27/18 5:44,154
9/27/18 5:52,82
9/27/18 5:57,176
9/27/18 6:02,97
9/27/18 6:04,130
9/27/18 6:13,143
9/27/18 6:18,107
9/27/18 6:20,41
9/27/18 6:29,187
9/27/18 6:33,85
9/27/18 6:40,98
9/27/18 6:46,118
9/27/18 6:57,152
9/27/18 7:05,117
9/27/18 7:10,33
9/27/18 7:14,190
9/27/18 7:30,45
9/27/18 7:42,117
9/27/18 7:46,84
9/27/18 7:49,44
9/27/18 7:56,36
9/27/18 8:03,75
9/27/18 8:08,81
9/27/18 8:13,90
9/27/18 8:18,39
9/27/18 8:19,168
9/27/18 8:24,142
9/27/18 8:30,103
9/27/18 8:35,117
9/27/18 8:43,168
9/27/18 8:45,69
9/27/18 8:53,123
9/27/18 8:56,68
9/27/18 9:03,141
9/27/18 9:08,181
9/27/18 9:12,189
9/27/18 9:18,123
9/27/18 9:24,101
9/27/18 9:25,137
9/27/18 9:42,102
9/27/18 9:46,39
9/27/18 9:53,113
9/27/18 9:55,76
9/27/18 10:01,55
9/27/18 10:07,88
9/27/18 10:09,133
9/27/18 10:15,80
9/27/18 10:20,162
9/27/18 10:28,179
9/27/18 10:32,117
9/27/18 10:35,98
9/27/18 10:49,80
9/27/18 11:11,175
9/27/18 11:15,60
9/27/18 11:21,106
9/27/18 11:28,125
9/27/18 11:32,147
9/27/18 11:37,67
9/27/18 11:39,137
9/27/18 11:48,98
9/27/18 11:49,123
9/27/18 11:54,78
9/27/18 11:59,35
9/27/18 12:39,123
9/27/18 12:48,92
9/27/18 12:50,125
9/27/18 13:08,112
9/27/18 13:17,145
9/27/18 13:26,129
9/27/18 13:52,114
9/27/18 14:01,162
9/27/18 14:43,177
9/27/18 15:10,77
9/27/18 15:16,107
9/27/18 15:48,94
9/27/18 15:55,142
9/27/18 16:33,72
9/27/18 16:49,47
9/27/18 16:56,94
9/27/18 17:16,126
10/20/17 17:35,186
10/20/17 18:23,95
10/20/17 18:23,151
10/20/17 18:23,157
10/20/17 18:24,68
10/20/17 18:24,190
10/20/17 18:24,64
10/20/17 18:30,133
10/20/17 18:39,50
10/20/17 18:44,178
10/20/17 18:54,158
10/20/17 19:04,151
10/20/17 19:22,163
10/20/17 19:26,91
10/20/17 19:28,152
10/20/17 19:37,173
10/20/17 19:54,144
10/20/17 20:02,172
10/20/17 20:04,187
10/20/17 20:10,162
10/20/17 20:31,162
10/20/17 20:35,95
10/20/17 20:40,71
10/20/17 20:57,92
10/20/17 21:00,175
10/20/17 21:04,74
10/21/17 17:31,123
10/21/17 17:34,62
10/21/17 17:42,91
10/21/17 17:44,143
10/21/17 18:02,87
10/21/17 18:12,73
10/21/17 18:17,149
10/21/17 18:18,147
10/21/17 18:25,119
10/21/17 18:30,65
10/21/17 18:36,80
10/21/17 18:38,121
10/21/17 18:44,154
10/21/17 18:49,164
10/21/17 18:55,138
10/21/17 18:58,33
10/21/17 19:03,120
10/21/17 19:11,154
10/21/17 19:15,116
10/21/17 19:18,36
10/21/17 19:24,188
10/21/17 19:47,34
10/21/17 19:50,156
10/21/17 19:53,63
10/21/17 19:58,79
10/21/17 20:10,118
10/21/17 20:15,62
10/21/17 20:20,184
10/21/17 20:27,77
10/21/17 20:32,172
10/21/17 20:34,166
10/21/17 20:39,120
10/21/17 20:59,165
10/21/17 21:07,115
10/21/17 21:20,100
10/21/17 21:23,159
10/21/17 21:30,34
10/21/17 21:34,58
10/21/17 21:41,167
10/21/17 21:43,129
10/21/17 21:48,119
10/21/17 21:55,110
10/21/17 21:58,155
10/21/17 22:07,169
10/21/17 22:09,110
10/21/17 22:16,177
10/21/17 22:17,140
10/21/17 22:25,91
10/21/17 22:35,187
10/21/17 22:38,157
10/21/17 22:45,83
10/21/17 22:50,97
10/21/17 23:02,123
10/21/17 23:18,165
10/21/17 23:24,171
10/21/17 23:29,181
10/21/17 23:36,152
10/21/17 23:39,144
10/22/17 7:24,186
10/22/17 7:30,60
10/22/17 7:35,136
10/21/17 5:07,51
10/21/17 5:12,46
10/21/17 5:15,123
10/21/17 5:20,110
10/21/17 5:25,71
10/21/17 5:31,117
10/21/17 5:41,93
10/21/17 5:52,182
10/21/17 5:54,61
10/21/17 5:58,185
10/21/17 6:36,41
10/21/17 6:49,169
10/21/17 7:26,48
10/21/17 7:29,91
10/21/17 7:39,50
10/21/17 7:46,72
10/21/17 7:51,36
10/21/17 7:54,39
10/21/17 8:01,125
10/21/17 8:05,101
10/21/17 8:08,157
10/21/17 8:17,155
10/21/17 8:21,61
10/21/17 8:26,190
10/21/17 8:32,59
10/21/17 8:37,126
10/21/17 8:47,81
10/21/17 9:06,168
10/21/17 9:10,33
10/21/17 9:18,130
10/21/17 9:26,132
10/21/17 9:28,110
10/21/17 9:35,122
10/23/17 14:19,105
10/23/17 14:26,91
10/23/17 14:38,38
10/23/17 14:55,101
10/23/17 15:00,75
10/23/17 15:02,62
10/23/17 15:05,187
10/23/17 15:12,48
10/23/17 15:17,132
10/23/17 15:20,162
10/23/17 15:29,60
10/23/17 15:31,143
10/23/17 15:39,85
10/23/17 15:42,120
10/23/17 15:46,159
10/23/17 15:50,168
10/23/17 15:59,121
10/23/17 16:04,36
10/23/17 16:19,75
10/23/17 16:21,58
10/23/17 16:26,125
10/23/17 16:33,108
10/23/17 16:39,34
10/23/17 16:45,87
10/23/17 16:46,145
10/23/17 16:53,45
10/23/17 16:56,160
10/23/17 17:01,140
10/23/17 17:09,175
10/23/17 17:14,110
10/23/17 17:19,180
10/23/17 17:22,81
10/23/17 17:26,152
10/23/17 17:34,112
10/23/17 17:37,110
10/23/17 17:43,105
10/23/17 17:47,166
10/23/17 17:56,94
10/23/17 18:10,135
10/23/17 18:15,38
10/23/17 18:19,184
10/23/17 18:23,148
10/23/17 18:29,63
10/23/17 18:34,132
10/23/17 18:40,62
10/23/17 18:41,60
10/23/17 18:46,97
10/23/17 18:55,104
10/23/17 18:57,79
10/23/17 19:26,101
10/23/17 19:34,97
10/23/17 19:36,156
10/23/17 19:44,133
10/23/17 19:45,75
10/23/17 19:50,134
10/23/17 20:02,142
10/23/17 20:08,149
10/24/17 7:59,48
10/24/17 8:03,154
10/24/17 8:12,35
10/24/17 8:19,66
10/24/17 8:23,59
10/24/17 8:26,76
10/24/17 8:33,139
10/24/17 8:35,52
10/24/17 8:41,77
10/24/17 8:46,78
10/24/17 8:52,150
10/24/17 8:55,35
10/24/17 9:01,148
10/24/17 9:13,68
10/24/17 9:15,67
10/24/17 9:23,177
10/24/17 9:27,153
10/24/17 9:40,127
10/24/17 9:47,67
10/24/17 9:53,88
10/24/17 9:59,185
10/24/17 10:05,75
10/24/17 10:08,34
10/24/17 10:12,67
10/24/17 10:16,121
10/24/17 10:20,165
10/24/17 10:25,166
10/24/17 10:31,104
10/24/17 10:37,134
10/24/17 10:41,89
10/24/17 10:51,65
10/24/17 10:59,122
10/24/17 11:04,91
10/24/17 11:05,83
10/24/17 11:12,75
10/24/17 11:16,173
10/24/17 11:22,129
10/24/17 11:28,70
10/24/17 11:32,86
10/24/17 11:35,91
10/24/17 11:44,76
10/24/17 11:45,166
10/24/17 11:53,38
10/24/17 11:58,162
10/24/17 12:01,91
10/24/17 12:07,107
10/24/17 12:12,112
10/24/17 12:19,48
10/24/17 12:21,87
10/24/17 12:52,175
10/24/17 12:55,138
10/24/17 13:02,43
10/24/17 13:12,168
10/24/17 13:18,176
10/24/17 13:23,188
10/24/17 13:25,107
10/24/17 13:34,164
10/24/17 13:37,100
10/24/17 13:42,111
10/24/17 13:49,117
10/24/17 13:53,177
10/24/17 13:56,143
10/24/17 14:05,75
10/24/17 14:06,78
10/24/17 14:14,63
10/24/17 14:18,168
10/24/17 14:26,155
10/24/17 14:40,75
10/24/17 14:52,53
10/24/17 15:02,87
10/24/17 15:10,158
10/24/17 15:15,130
10/24/17 15:18,124
10/24/17 15:21,71
10/24/17 15:29,96
10/24/17 15:32,60
10/24/17 15:40,51
10/24/17 15:44,105
10/24/17 15:47,155
10/24/17 15:54,165
10/24/17 15:56,109
10/24/17 16:00,113
10/24/17 16:10,162
10/24/17 16:11,71
10/24/17 16:15,187
10/24/17 16:22,115
10/24/17 16:28,59
10/24/17 16:33,81
10/24/17 16:40,91
10/24/17 16:46,46
10/24/17 16:50,186
10/24/17 17:05,93
10/24/17 17:08,38
10/24/17 17:19,138
10/24/17 17:21,61
10/24/17 17:26,150
10/24/17 17:34,56
10/24/17 17:35,178
10/24/17 17:43,64
10/24/17 17:48,117
10/24/17 17:53,83
10/24/17 17:58,156
10/24/17 18:01,95
10/24/17 18:05,170
10/24/17 18:11,159
10/24/17 18:17,145
10/24/17 18:23,90
10/24/17 18:29,73
10/24/17 18:30,128
10/24/17 18:35,189
10/24/17 18:44,37
10/24/17 18:49,173
10/24/17 18:59,122
10/24/17 19:03,61
10/24/17 19:06,188
10/24/17 19:14,125
10/24/17 19:21,99
10/24/17 19:28,163
10/24/17 19:35,105
10/24/17 19:37,54
10/24/17 19:41,132
10/24/17 19:50,71
10/24/17 19:55,179
10/24/17 19:59,148
10/24/17 20:00,59
10/24/17 20:08,61
10/24/17 20:12,83
10/24/17 20:18,34
10/24/17 20:25,111
10/24/17 20:29,180
10/24/17 20:32,73
10/24/17 20:38,122
10/24/17 20:41,47
10/24/17 20:46,59
10/24/17 20:51,127
10/24/17 20:59,37
10/24/17 21:00,59
10/24/17 21:19,186
10/24/17 21:24,170
10/24/17 21:28,141
10/24/17 21:44,66
10/24/17 21:45,115
10/24/17 21:53,154
10/24/17 21:55,79
10/25/17 4:58,73
10/25/17 5:05,153
10/25/17 5:06,75
10/25/17 5:10,97
10/25/17 5:19,77
10/25/17 5:24,136
10/25/17 5:25,77
10/25/17 5:41,117
10/25/17 5:48,122
10/25/17 6:04,182
10/25/17 6:09,177
10/25/17 6:13,142
10/25/17 6:18,90
10/25/17 6:21,100
10/25/17 6:28,163
10/25/17 6:34,120
10/25/17 6:42,39
10/25/17 6:48,131
10/25/17 6:53,188
10/25/17 6:57,95
10/25/17 7:10,181
10/25/17 7:11,190
10/25/17 7:30,189
10/25/17 7:31,72
10/25/17 7:38,150
10/25/17 7:47,65
10/25/17 7:55,131
10/25/17 8:02,142
10/25/17 8:07,119
10/25/17 8:13,76
10/25/17 8:15,44
10/25/17 8:22,73
10/25/17 8:28,97
10/25/17 8:32,39
10/25/17 8:39,87
10/25/17 8:44,113
10/25/17 8:47,38
10/25/17 8:55,45
10/25/17 8:56,102
10/25/17 9:05,118
10/25/17 9:06,147
10/25/17 9:12,106
10/25/17 9:17,185
10/25/17 9:23,132
10/25/17 9:29,72
10/25/17 9:35,143
10/25/17 9:38,135
10/25/17 9:43,147
10/25/17 9:47,72
10/25/17 9:50,112
10/25/17 9:58,101
10/25/17 10:12,65
10/25/17 10:17,190
10/25/17 10:23,147
10/25/17 10:28,154
10/25/17 10:31,72
10/25/17 10:35,35
10/25/17 10:42,60
10/25/17 10:47,157
10/25/17 10:51,135
10/25/17 10:58,104
10/25/17 11:03,72
10/25/17 11:10,165
10/25/17 11:28,74
10/25/17 11:31,144
10/25/17 11:40,88
10/25/17 11:43,77
10/25/17 11:45,109
10/25/17 11:52,171
10/25/17 11:57,61
10/25/17 12:02,36
10/25/17 12:23,50
10/25/17 12:26,174
10/25/17 12:31,132
10/25/17 12:40,91
10/25/17 12:41,120
10/25/17 12:47,73
10/25/17 12:51,120
10/25/17 12:55,139
10/25/17 13:19,98
10/25/17 13:21,146
10/25/17 13:26,43
10/25/17 13:33,177
10/25/17 13:39,97
10/25/17 13:44,156
10/25/17 13:48,132
10/25/17 13:55,66
10/25/17 13:56,44
10/25/17 14:00,73
10/25/17 14:10,88
10/25/17 14:12,69
10/25/17 14:19,86
10/25/17 14:23,49
10/25/17 14:28,52
10/25/17 14:32,175
10/25/17 14:40,80
10/25/17 14:56,78
10/25/17 15:09,69
10/25/17 15:14,35
10/25/17 15:16,76
10/25/17 15:25,103
10/25/17 15:28,66
10/25/17 17:05,113
10/25/17 17:19,59
10/25/17 17:23,84
10/25/17 17:33,162
10/25/17 17:38,47
10/25/17 17:41,125
10/26/17 6:09,75
10/26/17 6:13,146
10/26/17 6:17,125
10/26/17 6:24,75
10/26/17 6:27,94
10/26/17 6:34,161
10/26/17 6:35,188
10/26/17 6:45,147
10/26/17 6:47,88
10/26/17 6:52,175
10/26/17 6:57,147
10/26/17 7:10,116
10/26/17 7:12,152
10/26/17 7:20,144
10/26/17 7:24,153
10/26/17 7:28,123
10/26/17 7:31,84
10/26/17 7:39,96
10/26/17 7:40,42
10/26/17 7:48,183
10/26/17 7:52,118
10/26/17 8:04,149
10/26/17 8:09,99
10/26/17 8:15,122
10/26/17 8:18,127
10/26/17 8:25,43
10/26/17 8:29,106
10/26/17 8:34,54
10/26/17 8:38,182
10/26/17 8:40,187
10/26/17 8:47,54
10/26/17 8:52,55
10/26/17 8:57,143
10/26/17 9:02,157
10/26/17 9:47,116
10/26/17 9:50,170
10/26/17 9:58,81
10/26/17 10:25,189
10/26/17 10:27,95
10/26/17 10:30,77
10/26/17 10:40,67
10/26/17 10:42,146
10/26/17 10:45,168
10/26/17 10:51,126
10/26/17 10:59,141
10/26/17 11:04,172
10/26/17 11:06,121
10/26/17 11:11,95
10/26/17 11:15,167
10/26/17 11:21,81
10/26/17 11:25,96
10/26/17 11:31,176
10/26/17 11:38,61
10/26/17 12:51,82
10/26/17 13:09,189
10/26/17 13:12,187
10/26/17 13:19,184
10/26/17 13:23,52
10/26/17 13:26,93
10/26/17 13:35,139
10/26/17 13:40,74
10/26/17 13:41,82
10/26/17 13:45,70
10/26/17 14:02,126
10/26/17 14:08,129
10/26/17 14:12,178
10/26/17 14:17,116
10/26/17 14:22,63
10/26/17 14:26,179
10/26/17 14:34,41
10/26/17 14:38,155
10/26/17 14:41,88
10/26/17 14:47,184
10/26/17 14:53,65
10/26/17 14:59,104
10/26/17 15:05,50
10/26/17 15:06,80
10/26/17 15:12,135
10/26/17 15:24,185
10/26/17 15:59,86
10/26/17 16:07,90
10/26/17 16:13,166
10/26/17 16:19,66
10/26/17 16:24,107
10/26/17 16:39,117
10/26/17 16:54,150
10/26/17 16:57,154
10/26/17 17:03,145
10/26/17 17:12,180
10/26/17 17:17,137
10/26/17 17:25,173
10/26/17 17:53,120
10/26/17 17:56,48
10/27/17 5:05,68
10/27/17 5:06,114
10/27/17 5:15,94
10/27/17 5:18,46
10/27/17 5:24,189
10/27/17 5:27,91
10/27/17 5:39,148
10/27/17 5:41,132
10/27/17 5:54,103
10/27/17 6:03,108
10/27/17 6:08,143
10/27/17 6:21,166
10/27/17 6:27,174
10/27/17 6:38,107
10/27/17 6:41,166
10/27/17 6:47,80
10/27/17 6:55,120
10/27/17 6:57,152
10/27/17 7:04,36
10/27/17 7:07,147
10/27/17 7:13,120
10/27/17 7:17,141
10/27/17 7:29,189
10/27/17 7:33,137
10/27/17 7:39,63
10/27/17 7:45,159
10/27/17 7:47,136
10/27/17 7:52,62
10/27/17 7:59,70
10/27/17 8:03,178
10/27/17 8:06,148
10/27/17 8:11,64
10/27/17 8:18,178
10/27/17 8:21,45
10/27/17 8:27,156
10/27/17 8:32,89
10/27/17 8:37,101
10/27/17 8:41,102
10/27/17 8:46,148
10/27/17 8:57,188
10/27/17 9:02,139
10/27/17 9:10,128
10/27/17 9:12,128
10/27/17 9:15,150
10/27/17 9:22,119
10/27/17 9:54,79
10/27/17 10:03,164
10/27/17 10:20,36
10/27/17 10:22,53
10/27/17 10:26,91
10/27/17 10:34,156
10/27/17 10:35,159
10/27/17 10:42,97
10/27/17 10:48,156
10/27/17 11:15,89
10/27/17 11:20,152
10/27/17 11:25,88
10/27/17 11:27,115
10/27/17 11:31,162
10/27/17 11:48,176
10/27/17 11:52,168
10/27/17 11:56,161
10/27/17 12:01,69
10/27/17 12:09,107
10/27/17 12:17,39
10/27/17 13:50,164
10/27/17 13:53,38
10/27/17 13:59,57
10/27/17 14:05,73
10/27/17 14:07,103
10/27/17 14:10,86
10/27/17 14:16,51
10/27/17 14:22,151
10/27/17 14:26,102
10/27/17 14:33,129
10/27/17 14:35,109
10/27/17 14:44,175
10/27/17 14:46,85
10/27/17 14:53,119
10/27/17 14:59,138
10/27/17 15:12,91
10/27/17 15:18,75
10/27/17 15:29,99
10/27/17 15:32,122
10/27/17 15:40,103
10/27/17 15:45,87
10/27/17 16:05,151
10/27/17 16:09,170
10/27/17 16:12,79
10/27/17 16:18,95
10/27/17 16:23,41
10/27/17 16:27,128
10/27/17 16:33,159
10/27/17 16:38,67
10/27/17 16:42,49
10/27/17 16:47,161
10/27/17 16:51,89
10/27/17 16:58,99
10/27/17 17:01,105
10/27/17 17:06,53
10/27/17 17:12,141
10/27/17 17:16,169
10/27/17 17:21,81
10/27/17 17:25,114
10/27/17 17:36,126
10/28/17 10:44,80
10/28/17 10:50,154
10/28/17 10:59,82
10/28/17 11:04,45
10/28/17 11:08,63
10/28/17 11:12,114
10/28/17 11:19,56
10/28/17 11:20,105
10/28/17 11:26,145
10/28/17 11:35,138
10/28/17 11:37,187
10/28/17 11:44,152
10/28/17 11:49,72
10/28/17 11:51,173
10/28/17 11:55,50
10/28/17 12:01,141
10/28/17 12:06,87
10/28/17 12:13,85
10/28/17 12:19,184
10/28/17 12:21,40
10/28/17 12:27,150
10/28/17 12:30,168
10/28/17 12:36,164
10/28/17 12:44,38
10/28/17 12:47,99
10/28/17 12:50,100
10/28/17 12:57,109
10/28/17 13:03,120
10/28/17 13:09,91
10/28/17 13:14,158
10/28/17 13:17,156
10/28/17 13:24,185
10/28/17 13:27,125
10/28/17 13:30,122
10/28/17 13:40,141
10/28/17 13:42,161
10/28/17 13:46,177
10/28/17 13:51,119
10/28/17 13:57,98
10/28/17 14:04,116
10/28/17 14:08,106
10/28/17 14:12,175
10/28/17 14:18,38
10/28/17 14:21,158
10/28/17 14:27,52
10/28/17 14:30,188
10/28/17 14:49,181
10/28/17 14:51,52
10/28/17 14:57,86
10/28/17 15:04,89
10/28/17 15:08,151
10/28/17 15:11,178
10/28/17 16:15,71
10/28/17 16:17,91
10/28/17 16:33,125
10/28/17 16:37,121
10/28/17 16:46,37
10/28/17 17:10,144
10/28/17 17:12,72
10/28/17 17:19,169
10/28/17 17:22,133
10/28/17 17:28,165
10/28/17 17:31,151
10/28/17 17:55,44
10/28/17 18:43,59
10/28/17 18:47,139
10/28/17 19:03,97
10/28/17 19:27,100
10/28/17 19:36,174
10/28/17 19:50,114
10/28/17 19:52,80
10/28/17 19:59,106
10/28/17 20:03,146
10/28/17 20:06,179
10/28/17 20:19,174
10/28/17 20:22,96
10/28/17 20:27,126
10/28/17 20:33,106
10/28/17 21:04,65
10/28/17 21:09,154
10/28/17 21:11,33
10/28/17 21:48,171
10/28/17 21:53,143
10/29/17 8:24,133
10/29/17 8:32,133
10/29/17 8:38,126
10/29/17 8:44,161
10/29/17 8:48,144
10/29/17 8:53,78
10/29/17 8:57,143
10/29/17 9:01,126
10/29/17 9:06,113
10/29/17 9:13,112
10/29/17 9:18,115
10/29/17 9:20,82
10/29/17 9:26,133
10/29/17 9:33,121
10/29/17 9:37,181
10/29/17 9:44,50
10/29/17 9:56,156
10/29/17 10:02,98
10/29/17 15:02,189
10/29/17 15:17,52
10/29/17 15:22,178
10/29/17 15:27,77
10/29/17 15:30,147
10/29/17 15:39,76
10/29/17 15:53,176
10/29/17 16:06,159
10/29/17 16:11,113
10/29/17 16:19,188
10/29/17 16:23,114
10/29/17 16:30,40
10/29/17 16:32,51
10/29/17 16:35,134
10/29/17 16:41,175
10/29/17 16:47,114
10/29/17 16:55,125
10/29/17 16:58,138
10/29/17 17:00,50
10/29/17 17:09,129
10/29/17 17:14,45
10/29/17 17:20,127
10/29/17 17:23,132
10/29/17 17:28,35
10/29/17 17:30,118
10/29/17 17:39,125
10/29/17 17:43,156
10/29/17 17:48,134
10/29/17 17:54,80
10/29/17 17:59,84
10/29/17 18:02,55
10/29/17 18:10,78
10/29/17 18:15,55
10/29/17 18:16,171
10/29/17 18:23,113
10/29/17 18:29,186
10/29/17 18:32,50
10/29/17 18:37,110
10/29/17 18:41,135
10/29/17 18:46,181
10/29/17 18:51,85
10/29/17 19:04,104
10/29/17 19:06,50
10/29/17 19:11,49
10/29/17 19:17,43
10/30/17 3:41,90
10/30/17 3:48,145
10/30/17 3:55,52
10/30/17 3:56,71
10/30/17 4:05,42
10/30/17 4:06,57
10/30/17 4:11,128
10/30/17 4:21,156
10/30/17 4:26,150
10/30/17 4:34,38
10/30/17 4:37,103
10/30/17 4:42,151
10/30/17 4:48,97
10/30/17 4:51,45
10/30/17 4:55,108
10/30/17 5:01,180
10/30/17 5:09,134
10/30/17 5:11,70
10/30/17 5:20,71
10/30/17 5:23,45
10/30/17 5:26,170
10/30/17 5:32,77
10/30/17 5:37,109
10/30/17 5:42,82
10/30/17 5:49,78
10/30/17 5:54,85
10/30/17 5:59,185
10/30/17 6:03,89
10/30/17 6:05,139
